Host	Host	13.798	90.441	76.643	
Host	Host	111.296	170.087	58.791	
Host	Host	188.004	281.401	93.397	
Host_non_verbal	Host	13.798	18.410	4.612	
Host_non_verbal	Host	31.051	32.340	1.289	
Host_non_verbal	Host	32.340	34.360	2.020	
Host_non_verbal	Host	34.360	35.880	1.520	
Host_non_verbal	Host	35.880	38.010	2.130	
Host_non_verbal	Host	38.010	45.840	7.830	
Host_non_verbal	Host	45.840	47.900	2.060	
Host_non_verbal	Host	47.900	53.380	5.480	
Host_non_verbal	Host	58.010	61.600	3.590	
Host_non_verbal	Host	61.600	64.690	3.090	
Host_non_verbal	Host	64.690	68.470	3.780	
Host_non_verbal	Host	68.470	72.350	3.880	
Host_non_verbal	Host	72.350	77.650	5.300	
Host_non_verbal	Host	77.650	81.340	3.690	
Host_non_verbal	Host	81.340	87.190	5.850	
Host_non_verbal	Host	87.190	89.230	2.040	
Host_non_verbal	Host	89.230	90.441	1.211	
Host_non_verbal	Host	111.296	115.090	3.794	
Host_non_verbal	Host	121.138	125.160	4.022	
Host_non_verbal	Host	125.160	129.030	3.870	
Host_non_verbal	Host	129.030	131.560	2.530	
Host_non_verbal	Host	131.560	136.840	5.280	
Host_non_verbal	Host	136.840	139.580	2.740	
Host_non_verbal	Host	139.580	152.070	12.490	
Host_non_verbal	Host	152.070	160.970	8.900	
Host_non_verbal	Host	160.970	164.580	3.610	
Host_non_verbal	Host	164.580	169.180	4.600	
Host_non_verbal	Host	169.180	170.087	0.907	
Host_non_verbal	Host	188.004	192.378	4.374	
Host_non_verbal	Host	201.244	205.150	3.906	
Host_non_verbal	Host	205.150	209.080	3.930	
Host_non_verbal	Host	209.080	211.510	2.430	
Host_non_verbal	Host	211.510	213.450	1.940	
Host_non_verbal	Host	213.450	216.830	3.380	
Host_non_verbal	Host	216.830	227.020	10.190	
Host_non_verbal	Host	227.020	235.630	8.610	
Host_non_verbal	Host	235.630	238.990	3.360	
Host_non_verbal	Host	238.990	241.410	2.420	
Host_non_verbal	Host	241.410	243.270	1.860	
Host_non_verbal	Host	243.270	254.420	11.150	
Host_non_verbal	Host	254.420	259.276	4.856	
Host_non_verbal	Host	261.540	270.540	9.000	
Host_non_verbal	Host	270.540	273.470	2.930	
Host_non_verbal	Host	273.470	277.110	3.640	
Host_non_verbal	Host	277.110	279.200	2.090	
Host_non_verbal	Host	279.200	281.401	2.201	
Guest	Guest	14.304	91.873	77.569	
Guest	Guest	111.140	170.305	59.165	
Guest	Guest	188.056	281.871	93.815	
Host_verbal	Host	27.340	28.340	1.000	
Host_verbal	Host	27.340	28.340	1.000	Are you ready?
Host_verbal	Host	29.530	30.800	1.270	
Host_verbal	Host	29.530	30.800	1.270	Are you ready?
Host_verbal	Host	31.730	32.490	0.760	
Host_verbal	Host	31.730	32.490	0.760	Hi
Host_verbal	Host	33.140	36.710	3.570	
Host_verbal	Host	33.140	36.710	3.570	How goes it? Cool. Real cool.
Host_verbal	Host	59.100	61.400	2.300	
Host_verbal	Host	59.100	61.400	2.300	In your box is a 12 inch Patrick Stewart.
Host_verbal	Host	74.430	78.129	3.699	
Host_verbal	Host	74.430	78.129	3.699	You know you can - you can lie on the show
Host_verbal	Host	85.310	90.440	5.130	
Host_verbal	Host	85.310	90.440	5.130	You're really cleaver so I'm going to say you're lying.
Host_verbal	Host	111.296	112.263	0.967	
Host_verbal	Host	111.296	112.263	0.967	Here we go.
Host_verbal	Host	113.267	114.298	1.031	
Host_verbal	Host	113.267	114.298	1.031	You all right?
Host_verbal	Host	122.473	122.974	0.501	
Host_verbal	Host	122.473	122.974	0.501	empty
Host_verbal	Host	124.830	135.489	10.659	
Host_verbal	Host	124.830	135.489	10.659	In my box...Something I use everyday...Something I have in my bathroom...What it is... is...
Host_verbal	Host	150.303	152.370	2.067	
Host_verbal	Host	150.303	152.370	2.067	Hair removal strips.
Host_verbal	Host	160.778	163.470	2.692	
Host_verbal	Host	160.778	163.470	2.692	In the box.
Host_verbal	Host	188.004	190.875	2.871	
Host_verbal	Host	188.004	190.875	2.871	Right move by, whoever wins this win, oh my god.
Host_verbal	Host	207.250	208.250	1.000	
Host_verbal	Host	207.250	208.250	1.000	Hi.
Host_verbal	Host	209.690	210.990	1.300	
Host_verbal	Host	209.690	210.990	1.300	Fine weather we're having
Host_verbal	Host	214.100	215.870	1.770	
Host_verbal	Host	214.100	215.870	1.770	You know hashtag
Host_verbal	Host	216.870	220.242	3.372	
Host_verbal	Host	216.870	220.242	3.372	Its a good hashtag uhg huhu huu
Host_verbal	Host	238.080	241.120	3.040	
Host_verbal	Host	238.080	241.120	3.040	I've heard the urban legend.
Host_verbal	Host	246.800	255.745	8.945	
Host_verbal	Host	246.800	255.745	8.945	In your box is a cold, cold Ball Park Frank in a ziploc bag.
Host_verbal	Host	261.120	271.480	10.360	
Host_verbal	Host	261.120	271.480	10.360	Someone grilled it.... put it in the ziplock bag.....brought it to room temp or colder... and placed it in your box
Host_verbal	Host	274.480	277.450	2.970	
Host_verbal	Host	274.480	277.450	2.970	Gosh! So tricky... I don't know!
Host_verbal	Host	280.200	281.401	1.201	
Host_verbal	Host	280.200	281.401	1.201	You're lying.
