Host	Host	23.508	147.373	123.865	
Host_non_verbal	Host	23.508	39.750	16.242	
Host_non_verbal	Host	39.750	46.800	7.050	
Host_non_verbal	Host	46.800	51.110	4.310	
Host_non_verbal	Host	51.110	53.337	2.227	
Host_non_verbal	Host	62.044	72.040	9.996	
Host_non_verbal	Host	79.224	87.380	8.156	
Host_non_verbal	Host	87.380	93.480	6.100	
Host_non_verbal	Host	93.480	96.340	2.860	
Host_non_verbal	Host	96.340	101.320	4.980	
Host_non_verbal	Host	105.950	116.370	10.420	
Host_non_verbal	Host	116.370	122.290	5.920	
Host_non_verbal	Host	122.290	128.140	5.850	
Host_non_verbal	Host	130.880	140.970	10.090	
Host_non_verbal	Host	140.970	145.390	4.420	
Host_non_verbal	Host	145.390	147.373	1.983	
Guest	Guest	23.376	147.370	123.994	
Host_verbal	Host	23.508	27.540	4.032	
Host_verbal	Host	23.508	27.540	4.032	I feel a win, I feel a win coming on.
Host_verbal	Host	31.115	32.884	1.769	
Host_verbal	Host	31.115	32.884	1.769	Hm-hm! Hahaha!
Host_verbal	Host	33.660	34.160	0.500	
Host_verbal	Host	33.660	34.160	0.500	empty
Host_verbal	Host	39.420	40.450	1.030	
Host_verbal	Host	39.420	40.450	1.030	It's
Host_verbal	Host	45.929	49.540	3.611	
Host_verbal	Host	45.929	49.540	3.611	What is it, what is in your box.
Host_verbal	Host	53.960	55.000	1.040	
Host_verbal	Host	53.960	55.000	1.040	Yes.
Host_verbal	Host	59.790	61.900	2.110	
Host_verbal	Host	59.790	61.900	2.110	In this box yes.
Host_verbal	Host	80.330	85.650	5.320	
Host_verbal	Host	80.330	85.650	5.320	it can't be that large, it's, it's all the same box, size box
Host_verbal	Host	88.040	88.920	0.880	
Host_verbal	Host	88.040	88.920	0.880	hm mhhmmm
Host_verbal	Host	96.690	97.720	1.030	
Host_verbal	Host	96.690	97.720	1.030	Plate
Host_verbal	Host	111.970	114.280	2.310	
Host_verbal	Host	111.970	114.280	2.310	Its right in front of you. You can tell me
Host_verbal	Host	120.230	124.570	4.340	
Host_verbal	Host	120.230	124.570	4.340	Like a turtle. What's like a turtle but not a turtle.
Host_verbal	Host	140.280	142.210	1.930	
Host_verbal	Host	140.280	142.210	1.930	An angry turtle.
Host_verbal	Host	145.360	146.910	1.550	
Host_verbal	Host	145.360	146.910	1.550	You LIE!
Host_General face	Host	23.508	39.750	16.242	smile
Host_General face	Host	46.800	51.110	4.310	smile
Host_General face	Host	62.044	72.040	9.996	smile
Host_General face	Host	79.224	87.380	8.156	smile
Host_General face	Host	93.480	96.340	2.860	smile
Host_General face	Host	116.370	122.290	5.920	laughter
Host_General face	Host	130.880	140.970	10.090	other
Host_General face	Host	145.390	147.373	1.983	other
Audience	Audience	24.846	26.644	1.798	Laughing
Audience	Audience	26.911	29.447	2.536	Laughing
Audience	Audience	31.680	33.100	1.420	Laughing
Audience	Audience	37.170	38.940	1.770	Laughing
Audience	Audience	40.390	51.420	11.030	Laughing
Audience	Audience	51.850	57.809	5.959	Laughing
Audience	Audience	58.010	67.020	9.010	Laughing
Audience	Audience	71.756	80.965	9.209	Clap. + Laughing
Audience	Audience	81.970	83.730	1.760	Laughing
Audience	Audience	84.980	86.510	1.530	Laughing
Audience	Audience	88.150	88.920	0.770	Laughing
Audience	Audience	91.400	96.150	4.750	Laughing
Audience	Audience	99.630	107.030	7.400	Clap. + Laughing
Audience	Audience	112.110	113.530	1.420	Laughing
Audience	Audience	115.530	122.578	7.048	Laughing
Audience	Audience	124.480	125.720	1.240	Laughing
Audience	Audience	126.460	132.817	6.357	Laughing
Audience	Audience	133.510	136.160	2.650	Laughing
Audience	Audience	136.160	143.527	7.367	Clap. + Laughing
Host_feedback_receiving	Host	25.610	32.490	6.880	con. perception
Host_feedback_receiving	Host	32.490	39.590	7.100	con. perception
Host_feedback_receiving	Host	39.590	46.170	6.580	con. perception
Host_feedback_receiving	Host	50.668	61.630	10.962	con. understanding
Host_feedback_receiving	Host	61.630	67.010	5.380	con. perception
Host_feedback_receiving	Host	67.010	73.240	6.230	con. perception
Host_feedback_receiving	Host	73.240	80.120	6.880	con. perception
Host_feedback_receiving	Host	85.675	89.120	3.445	con. perception
Host_feedback_receiving	Host	89.120	97.815	8.695	con. understanding
Host_feedback_receiving	Host	97.815	115.180	17.365	con. perception
Host_feedback_receiving	Host	115.180	122.310	7.130	con. understanding
Host_feedback_receiving	Host	125.010	131.628	6.618	con. understanding
Host_feedback_receiving	Host	131.628	139.622	7.994	con. perception
Host_feedback_eliciting	Host	45.900	49.260	3.360	con. perception
Host_feedback_eliciting	Host	80.330	85.710	5.380	non-acceptance
Host_feedback_eliciting	Host	122.280	125.076	2.796	con. understanding
Host_feedback_eliciting	Host	145.029	146.797	1.768	non-acceptance
Host_Eyebrows	Host	23.508	39.750	16.242	neutral/normal
Host_Eyebrows	Host	46.800	51.110	4.310	other
Host_Eyebrows	Host	62.044	72.040	9.996	neutral/normal
Host_Eyebrows	Host	79.224	87.380	8.156	neutral/normal
Host_Eyebrows	Host	93.480	96.340	2.860	other
Host_Eyebrows	Host	116.370	122.290	5.920	other
Host_Eyebrows	Host	130.880	140.970	10.090	frowning
Host_Eyebrows	Host	145.390	147.373	1.983	raising
Host_Eyes	Host	23.508	39.750	16.242	neutral/open
Host_Eyes	Host	46.800	51.110	4.310	Other
Host_Eyes	Host	62.044	72.040	9.996	neutral/open
Host_Eyes	Host	79.224	87.380	8.156	Closing-repeated
Host_Eyes	Host	93.480	96.340	2.860	neutral/open
Host_Eyes	Host	116.370	122.290	5.920	Closing-both
Host_Eyes	Host	130.880	140.970	10.090	Closing-both
Host_Eyes	Host	145.390	147.373	1.983	Exaggerated Opening
Host_Gaze	Host	23.508	39.750	16.242	Towards interlocutor
Host_Gaze	Host	46.800	51.110	4.310	Towards interlocutor
Host_Gaze	Host	62.044	72.040	9.996	Towards interlocutor
Host_Gaze	Host	79.224	87.380	8.156	Towards interlocutor
Host_Gaze	Host	93.480	96.340	2.860	Towards interlocutor
Host_Gaze	Host	116.370	122.290	5.920	Other
Host_Gaze	Host	130.880	140.970	10.090	Towards interlocutor
Host_Gaze	Host	145.390	147.373	1.983	Towards interlocutor
Host_Mouth_Openess	Host	23.508	39.750	16.242	Open mouth
Host_Mouth_Openess	Host	46.800	51.110	4.310	Open mouth
Host_Mouth_Openess	Host	62.044	72.040	9.996	Open mouth
Host_Mouth_Openess	Host	79.224	87.380	8.156	Open mouth
Host_Mouth_Openess	Host	93.480	96.340	2.860	Open mouth
Host_Mouth_Openess	Host	116.370	122.290	5.920	Open mouth
Host_Mouth_Openess	Host	130.880	140.970	10.090	Open mouth
Host_Mouth_Openess	Host	145.390	147.373	1.983	Open mouth
Host_Mouth_Lips	Host	23.508	39.750	16.242	Retracted
Host_Mouth_Lips	Host	46.800	51.110	4.310	Corners up
Host_Mouth_Lips	Host	62.044	72.040	9.996	Retracted
Host_Mouth_Lips	Host	79.224	87.380	8.156	Corners up
Host_Mouth_Lips	Host	93.480	96.340	2.860	Retracted
Host_Mouth_Lips	Host	116.370	122.290	5.920	Retracted
Host_Mouth_Lips	Host	130.880	140.970	10.090	Corners up
Host_Mouth_Lips	Host	145.390	147.373	1.983	Other
Host_Head	Host	23.508	39.750	16.242	Move Forward
Host_Head	Host	39.750	46.800	7.050	Shake (repeated)
Host_Head	Host	46.800	51.110	4.310	Move Forward
Host_Head	Host	51.110	53.337	2.227	Waggle
Host_Head	Host	62.044	72.040	9.996	Neutral/still
Host_Head	Host	79.224	87.380	8.156	Side-turn
Host_Head	Host	87.380	93.480	6.100	Neutral/still
Host_Head	Host	93.480	96.340	2.860	Neutral/still
Host_Head	Host	96.340	101.320	4.980	Neutral/still
Host_Head	Host	105.950	116.370	10.420	Move Forward
Host_Head	Host	116.370	122.290	5.920	Side-turn
Host_Head	Host	122.290	128.140	5.850	Waggle
Host_Head	Host	130.880	140.970	10.090	Shake (repeated)
