Host	Host	68.369	72.973	4.604	
Host	Host	79.851	118.452	38.601	
Host	Host	151.552	195.762	44.210	
Host	Host	216.150	295.314	79.164	
Host_non_verbal	Host	68.369	72.371	4.002	
Host_non_verbal	Host	79.851	82.148	2.297	
Host_non_verbal	Host	82.148	85.111	2.963	
Host_non_verbal	Host	85.111	92.428	7.317	
Host_non_verbal	Host	92.428	94.944	2.516	
Host_non_verbal	Host	94.944	101.462	6.518	
Host_non_verbal	Host	101.462	106.981	5.519	
Host_non_verbal	Host	106.981	112.240	5.259	
Host_non_verbal	Host	112.240	114.444	2.204	
Host_non_verbal	Host	114.444	117.296	2.852	
Host_non_verbal	Host	117.296	118.452	1.156	
Host_non_verbal	Host	151.552	157.185	5.633	
Host_non_verbal	Host	164.685	170.259	5.574	
Host_non_verbal	Host	170.259	171.935	1.676	
Host_non_verbal	Host	171.935	180.185	8.250	
Host_non_verbal	Host	180.185	183.648	3.463	
Host_non_verbal	Host	183.648	188.685	5.037	
Host_non_verbal	Host	188.685	195.762	7.077	
Host_non_verbal	Host	216.150	220.018	3.868	
Host_non_verbal	Host	227.500	236.907	9.407	
Host_non_verbal	Host	236.907	239.944	3.037	
Host_non_verbal	Host	239.944	243.111	3.167	
Host_non_verbal	Host	243.111	245.685	2.574	
Host_non_verbal	Host	245.685	249.333	3.648	
Host_non_verbal	Host	252.333	263.962	11.629	
Host_non_verbal	Host	267.296	271.555	4.259	
Host_non_verbal	Host	271.555	275.129	3.574	
Host_non_verbal	Host	275.129	276.814	1.685	
Host_non_verbal	Host	276.814	279.240	2.426	
Host_non_verbal	Host	279.277	282.166	2.889	
Host_non_verbal	Host	282.166	285.759	3.593	
Host_non_verbal	Host	285.759	290.740	4.981	
Host_non_verbal	Host	290.740	292.759	2.019	
Host_non_verbal	Host	292.759	295.314	2.555	
Guest	Guest	67.416	118.598	51.182	
Guest	Guest	151.265	195.797	44.532	
Guest	Guest	215.784	295.440	79.656	
Host_verbal	Host	106.518	108.656	2.138	
Host_verbal	Host	106.518	108.656	2.138	I don't even know if they make those anymore.
Host_verbal	Host	111.129	114.166	3.037	
Host_verbal	Host	111.129	114.166	3.037	That was, doe
Host_verbal	Host	117.000	118.452	1.452	
Host_verbal	Host	117.000	118.452	1.452	I'm gonna say it's a lie.
Host_verbal	Host	162.277	163.296	1.019	
Host_verbal	Host	162.277	163.296	1.019	ok
Host_verbal	Host	168.444	169.981	1.537	
Host_verbal	Host	168.444	169.981	1.537	What it is.
Host_verbal	Host	170.333	189.170	18.837	
Host_verbal	Host	170.333	189.170	18.837	"And disguise my voice is the printout, bit of a picture of a brand. Isn't it?
I think, The cuff snifters. But it's a magnet brandy snifter. That says, Fort
Lauder dale."
Host_verbal	Host	219.351	222.407	3.056	
Host_verbal	Host	219.351	222.407	3.056	If you win this you can win the whole thing.
Host_verbal	Host	230.740	243.390	12.650	
