Host	Host	55.480	135.420	79.940	
Host	Host	167.380	274.450	107.070	
Host	Host	323.460	371.000	47.540	
Host_non_verbal	Host	55.480	61.330	5.850	
Host_non_verbal	Host	68.200	70.080	1.880	
Host_non_verbal	Host	73.490	76.170	2.680	
Host_non_verbal	Host	76.170	83.460	7.290	
Host_non_verbal	Host	83.460	87.380	3.920	
Host_non_verbal	Host	87.380	93.190	5.810	
Host_non_verbal	Host	93.190	104.820	11.630	
Host_non_verbal	Host	104.820	109.000	4.180	
Host_non_verbal	Host	109.000	113.350	4.350	
Host_non_verbal	Host	113.350	118.410	5.060	
Host_non_verbal	Host	118.410	121.110	2.700	
Host_non_verbal	Host	121.110	126.240	5.130	
Host_non_verbal	Host	126.240	135.420	9.180	
Host_non_verbal	Host	167.380	169.170	1.790	
Host_non_verbal	Host	169.170	170.570	1.400	
Host_non_verbal	Host	196.180	198.470	2.290	
Host_non_verbal	Host	198.470	201.151	2.681	
Host_non_verbal	Host	204.110	206.040	1.930	
Host_non_verbal	Host	206.040	208.560	2.520	
Host_non_verbal	Host	208.560	224.250	15.690	
Host_non_verbal	Host	224.250	237.490	13.240	
Host_non_verbal	Host	237.490	240.560	3.070	
Host_non_verbal	Host	240.560	245.750	5.190	
Host_non_verbal	Host	245.750	250.990	5.240	
Host_non_verbal	Host	250.990	252.960	1.970	
Host_non_verbal	Host	252.960	257.870	4.910	
Host_non_verbal	Host	257.870	260.430	2.560	
Host_non_verbal	Host	260.430	264.930	4.500	
Host_non_verbal	Host	264.930	268.530	3.600	
Host_non_verbal	Host	268.530	274.450	5.920	
Host_non_verbal	Host	323.460	329.020	5.560	
Host_non_verbal	Host	331.690	332.730	1.040	
Host_non_verbal	Host	332.730	334.640	1.910	
Host_non_verbal	Host	339.110	343.880	4.770	
Host_non_verbal	Host	343.880	346.920	3.040	
Host_non_verbal	Host	346.920	349.970	3.050	
Host_non_verbal	Host	352.160	353.300	1.140	
Host_non_verbal	Host	353.300	360.430	7.130	
Host_non_verbal	Host	360.430	364.710	4.280	
Host_non_verbal	Host	364.710	367.490	2.780	
Host_non_verbal	Host	367.490	369.100	1.610	
Host_non_verbal	Host	369.100	371.000	1.900	
Guest	Guest	55.480	135.420	79.940	
Guest	Guest	167.370	274.450	107.080	
Guest	Guest	323.460	371.010	47.550	
Host_verbal	Host	55.480	58.609	3.129	
Host_verbal	Host	55.480	58.609	3.129	Hurry up the head.  Okay good. Alright
Host_verbal	Host	68.685	75.592	6.907	
Host_verbal	Host	68.685	75.592	6.907	Now see, I didn't know if you were lying, I didn't know what that- already already, already
Host_verbal	Host	79.620	82.070	2.450	
Host_verbal	Host	79.620	82.070	2.450	Okay, Okay
Host_verbal	Host	97.616	107.324	9.708	
Host_verbal	Host	97.616	107.324	9.708	Now, this is not my first time I've played this game. It's a stuffed animal of some sort. Like you don't know what stuffed animal it is like? No, what is it like a hatchimal?
Host_verbal	Host	108.020	115.010	6.990	
Host_verbal	Host	108.020	115.010	6.990	Or think a bat ! An elephant with a snake wrapped around his head and things coming out of the elephant or snake.
Host_verbal	Host	125.990	129.580	3.590	
Host_verbal	Host	125.990	129.580	3.590	I would say, Halle Berry, you
Host_verbal	Host	133.584	135.385	1.801	
Host_verbal	Host	133.584	135.385	1.801	You tell the truth.
Host_verbal	Host	169.050	173.250	4.200	
Host_verbal	Host	169.050	173.250	4.200	OK, here we go, ok...
Host_verbal	Host	177.730	179.160	1.430	
Host_verbal	Host	177.730	179.160	1.430	okay
Host_verbal	Host	201.260	202.800	1.540	
Host_verbal	Host	201.260	202.800	1.540	Oh...
Host_verbal	Host	205.900	223.500	17.600	
Host_verbal	Host	205.900	223.500	17.600	I think I'm going have to tell you the truth on this one. I really do. Don't think I can make this one up. This is just like a pencil sharpener type of thing. Where you a put the pencils or whatever, a you put a pretzel stuck.
Host_verbal	Host	225.770	227.810	2.040	
Host_verbal	Host	225.770	227.810	2.040	In a dude's mouth
Host_verbal	Host	231.320	233.600	2.280	
Host_verbal	Host	231.320	233.600	2.280	and it sharpens your pencil
Host_verbal	Host	235.830	243.990	8.160	
Host_verbal	Host	235.830	243.990	8.160	Yeah, or it's yeah. I think it looks like that. It looks like some type of pencil sharpener, yeah. You put like a pretzel in a dude's mouth, and then uh
Host_verbal	Host	244.820	248.650	3.830	
Host_verbal	Host	244.820	248.650	3.830	Aw, he call, he called a day, he called a day after that.
Host_verbal	Host	252.135	253.770	1.635	
Host_verbal	Host	252.135	253.770	1.635	Uhh, yeah!
Host_verbal	Host	264.300	268.140	3.840	
Host_verbal	Host	264.300	268.140	3.840	Yeah, yeah. True.
Host_verbal	Host	323.460	325.079	1.619	
Host_verbal	Host	323.460	325.079	1.619	Something just happened.
Host_verbal	Host	330.347	331.882	1.535	
Host_verbal	Host	330.347	331.882	1.535	Aha
Host_verbal	Host	342.990	345.290	2.300	
