Host	Host	87.331	171.202	83.871	
Host	Host	193.506	238.122	44.616	
Host_non_verbal	Host	87.331	91.921	4.590	
Host_non_verbal	Host	103.142	112.469	9.327	
Host_non_verbal	Host	112.469	114.693	2.224	
Host_non_verbal	Host	114.693	117.520	2.827	
Host_non_verbal	Host	117.520	129.489	11.969	
Host_non_verbal	Host	129.489	130.926	1.437	
Host_non_verbal	Host	130.926	144.010	13.084	
Host_non_verbal	Host	144.010	157.102	13.092	
Host_non_verbal	Host	157.102	163.000	5.898	
Host_non_verbal	Host	163.000	165.775	2.775	
Host_non_verbal	Host	165.775	168.153	2.378	
Host_non_verbal	Host	168.153	169.469	1.316	
Host_non_verbal	Host	169.469	171.202	1.733	
Host_non_verbal	Host	193.506	196.568	3.062	
Host_non_verbal	Host	203.357	208.989	5.632	
Host_non_verbal	Host	208.989	220.132	11.143	
Host_non_verbal	Host	220.132	225.306	5.174	
Host_non_verbal	Host	225.306	227.826	2.520	
Host_non_verbal	Host	227.826	235.704	7.878	
Host_non_verbal	Host	235.704	238.122	2.418	
Guest	Guest	86.993	171.211	84.218	
Guest	Guest	193.307	238.180	44.873	
Host_verbal	Host	87.459	88.731	1.272	
Host_verbal	Host	87.459	88.731	1.272	he he exactly yea
Host_verbal	Host	90.836	93.387	2.551	
Host_verbal	Host	90.836	93.387	2.551	It was put out to say that I won the
Host_verbal	Host	94.857	96.193	1.336	
Host_verbal	Host	94.857	96.193	1.336	Orange can see
Host_verbal	Host	114.979	117.081	2.102	
Host_verbal	Host	114.979	117.081	2.102	What is it, my dear Emma.
Host_verbal	Host	128.948	129.755	0.807	
Host_verbal	Host	128.948	129.755	0.807	uh-huh
Host_verbal	Host	136.081	136.714	0.633	
Host_verbal	Host	136.081	136.714	0.633	Uh-huh.
Host_verbal	Host	151.061	156.632	5.571	
Host_verbal	Host	151.061	156.632	5.571	Either you're helping her with this lie.  That's how charming you are.
Host_verbal	Host	158.357	160.285	1.928	
Host_verbal	Host	158.357	160.285	1.928	Those blue eyes charming everyone.
Host_verbal	Host	163.895	169.500	5.605	
Host_verbal	Host	163.895	169.500	5.605	Dude, that was a bust. That was a bust. 'Cuz now I know, you lie!
Host_verbal	Host	194.938	198.173	3.235	Ooh, very nice.
Host_verbal	Host	206.857	219.620	12.763	It's a plate with a tiny squirrel surfing. Not on a wave. He's surfing on a piece of lettuce.
Host_verbal	Host	224.720	225.360	0.640	No.
Host_General face	Host	87.331	91.921	4.590	smile
Host_General face	Host	103.142	112.469	9.327	neutral
Host_General face	Host	114.693	117.520	2.827	smile
Host_General face	Host	129.489	130.926	1.437	scowl
Host_General face	Host	144.010	157.102	13.092	scowl
Host_General face	Host	163.000	165.775	2.775	smile
Host_General face	Host	168.153	169.469	1.316	other
Host_General face	Host	193.506	196.568	3.062	smile
Host_General face	Host	203.357	208.989	5.632	neutral
Host_General face	Host	208.989	220.132	11.143	smile
