Host	Host	56.345	135.339	78.994	
Host	Host	168.880	265.030	96.150	
Host	Host	308.459	438.008	129.549	
Host_non_verbal	Host	56.345	67.200	10.855	
Host_non_verbal	Host	78.850	86.250	7.400	
Host_non_verbal	Host	89.090	91.600	2.510	
Host_non_verbal	Host	91.600	97.540	5.940	
Host_non_verbal	Host	97.540	106.360	8.820	
Host_non_verbal	Host	106.360	108.720	2.360	
Host_non_verbal	Host	108.720	112.480	3.760	
Host_non_verbal	Host	112.480	114.950	2.470	
Host_non_verbal	Host	114.950	119.800	4.850	
Host_non_verbal	Host	119.800	122.420	2.620	
Host_non_verbal	Host	124.770	128.420	3.650	
Host_non_verbal	Host	128.420	135.110	6.690	
Host_non_verbal	Host	168.880	174.873	5.993	
Host_non_verbal	Host	185.780	191.040	5.260	
Host_non_verbal	Host	191.040	194.950	3.910	
Host_non_verbal	Host	194.950	199.020	4.070	
Host_non_verbal	Host	199.020	201.950	2.930	
Host_non_verbal	Host	201.950	216.950	15.000	
Host_non_verbal	Host	216.950	229.130	12.180	
Host_non_verbal	Host	229.130	232.960	3.830	
Host_non_verbal	Host	232.960	244.300	11.340	
Host_non_verbal	Host	244.300	248.570	4.270	
Host_non_verbal	Host	248.570	259.650	11.080	
Host_non_verbal	Host	259.650	261.540	1.890	
Host_non_verbal	Host	261.540	265.030	3.490	
Host_non_verbal	Host	308.459	315.250	6.791	
Host_non_verbal	Host	329.670	339.640	9.970	
Host_non_verbal	Host	339.640	346.460	6.820	
Host_non_verbal	Host	346.460	352.950	6.490	
Host_non_verbal	Host	352.950	367.260	14.310	
Host_non_verbal	Host	367.260	379.170	11.910	
Host_non_verbal	Host	379.170	381.870	2.700	
Host_non_verbal	Host	381.870	403.760	21.890	
Host_non_verbal	Host	403.760	406.080	2.320	
Host_non_verbal	Host	406.080	409.770	3.690	
Host_non_verbal	Host	409.770	414.120	4.350	
Host_non_verbal	Host	414.120	419.683	5.563	
Host_non_verbal	Host	419.683	420.794	1.111	
Host_non_verbal	Host	420.794	435.680	14.886	
Host_non_verbal	Host	435.680	438.008	2.328	
Guest	Guest	55.752	73.950	18.198	
Guest	Guest	78.339	136.704	58.365	
Guest	Guest	168.250	265.920	97.670	
Guest	Guest	307.670	438.180	130.510	
Host_verbal	Host	58.998	61.149	2.151	
Host_verbal	Host	58.998	61.149	2.151	That's not the game.
Host_verbal	Host	63.680	64.680	1.000	
Host_verbal	Host	63.680	64.680	1.000	Uhh.
Host_verbal	Host	68.090	69.170	1.080	
Host_verbal	Host	68.090	69.170	1.080	Huh?
Host_verbal	Host	78.740	82.870	4.130	
Host_verbal	Host	78.740	82.870	4.130	Hahaha. Wooo, boy!
Host_verbal	Host	90.085	102.960	12.875	
Host_verbal	Host	90.085	102.960	12.875	Oh my gosh. A hot dog bun shaped like the Hulk. Wait, you're laughing so that means you're trying to fake me out because maybe it really is a hot dog bun shaped like the Hulk.
Host_verbal	Host	103.490	114.365	10.875	
Host_verbal	Host	103.490	114.365	10.875	Very reverse psychology of you. Very actor-y of you. Which you are. An actor! Scarlett Johannesson. You know. It's right in front of you, man.
Host_verbal	Host	115.550	122.581	7.031	
Host_verbal	Host	115.550	122.581	7.031	What do think? It's a hot dog bun in the shape of the Hulk. How is that even possible?
Host_verbal	Host	124.320	130.420	6.100	
Host_verbal	Host	124.320	130.420	6.100	Then you had to get a Hulk mold and bake. Uh, this whole thing's a ni-. I'm not a baker.
Host_verbal	Host	131.710	134.780	3.070	
Host_verbal	Host	131.710	134.780	3.070	So I'm gonna say it's impossible, I'm gonna say you lie!
Host_verbal	Host	171.670	173.880	2.210	
Host_verbal	Host	171.670	173.880	2.210	HU HU HU HU
Host_verbal	Host	173.880	178.207	4.327	
Host_verbal	Host	173.880	178.207	4.327	Okay, alright.  And uh, hmm.
Host_verbal	Host	186.340	187.210	0.870	
Host_verbal	Host	186.340	187.210	0.870	Okay
Host_verbal	Host	188.550	190.590	2.040	
Host_verbal	Host	188.550	190.590	2.040	It's, uh, it's, uh, it's a fun thing.
Host_verbal	Host	191.400	194.020	2.620	
Host_verbal	Host	191.400	194.020	2.620	Lot of people can use it have a great time with it.
Host_verbal	Host	196.990	198.370	1.380	
Host_verbal	Host	196.990	198.370	1.380	It's a mannequin head.
Host_verbal	Host	200.440	216.535	16.095	
Host_verbal	Host	200.440	216.535	16.095	With diamond eyes and a Speedo cover over the eyes so you can do swimming underwater if you have a diamond eye
Host_verbal	Host	216.910	222.280	5.370	
Host_verbal	Host	216.910	222.280	5.370	and it's usable because it's fun, you can put it in your office and it's a good time
Host_verbal	Host	241.610	242.980	1.370	
Host_verbal	Host	241.610	242.980	1.370	You don't think.
Host_verbal	Host	243.490	244.860	1.370	
Host_verbal	Host	243.490	244.860	1.370	Sometimes, you know?
Host_verbal	Host	246.750	250.342	3.592	
Host_verbal	Host	246.750	250.342	3.592	Yey..ha ha ha ha.OK.
Host_verbal	Host	260.770	262.900	2.130	
Host_verbal	Host	260.770	262.900	2.130	Hi ha ha ha
Host_verbal	Host	308.459	310.648	2.189	
Host_verbal	Host	308.459	310.648	2.189	My dressing room.
Host_verbal	Host	311.458	311.820	0.362	
Host_verbal	Host	311.458	311.820	0.362	empty
Host_verbal	Host	312.910	313.830	0.920	
Host_verbal	Host	312.910	313.830	0.920	OK.
Host_verbal	Host	314.470	315.290	0.820	
Host_verbal	Host	314.470	315.290	0.820	Okay
Host_verbal	Host	319.470	321.410	1.940	
Host_verbal	Host	319.470	321.410	1.940	Hm-hmm. Hm-hmm. Hm-hmm.
Host_verbal	Host	322.350	323.170	0.820	
Host_verbal	Host	322.350	323.170	0.820	Um-hmm.
Host_verbal	Host	326.460	327.490	1.030	
Host_verbal	Host	326.460	327.490	1.030	Oh.
Host_verbal	Host	327.780	328.830	1.050	
Host_verbal	Host	327.780	328.830	1.050	Wow.
Host_verbal	Host	329.570	330.490	0.920	
Host_verbal	Host	329.570	330.490	0.920	Vey
Host_verbal	Host	331.640	332.470	0.830	
Host_verbal	Host	331.640	332.470	0.830	Alright
Host_verbal	Host	334.890	338.090	3.200	
Host_verbal	Host	334.890	338.090	3.200	Ready for my, ready for my hint.
Host_verbal	Host	342.720	344.210	1.490	
Host_verbal	Host	342.720	344.210	1.490	Eyes.
Host_verbal	Host	346.240	348.740	2.500	
Host_verbal	Host	346.240	348.740	2.500	It has eyes.
Host_verbal	Host	350.100	351.050	0.950	
Host_verbal	Host	350.100	351.050	0.950	Is
Host_verbal	Host	352.390	352.780	0.390	
Host_verbal	Host	352.390	352.780	0.390	empty
Host_verbal	Host	360.970	361.880	0.910	
Host_verbal	Host	360.970	361.880	0.910	It's a
Host_verbal	Host	373.140	375.100	1.960	
Host_verbal	Host	373.140	375.100	1.960	I had
Host_verbal	Host	379.610	393.477	13.867	
Host_verbal	Host	379.610	393.477	13.867	Let me just say this right here: so if this is a plastic cup filled with beans, that I can maybe get. If it's a JellyBelly or some type of thing like that you can glue it together and you stick it in a box and you can carry it out the box.  If it's bake-d beans...
Host_verbal	Host	393.860	403.290	9.430	
Host_verbal	Host	393.860	403.290	9.430	That means that, glob around a little bit, like, you know, fall all over the box, beans everywhere. Total nightmare for my crew to clean up afterwards.
Host_verbal	Host	404.150	409.220	5.070	
Host_verbal	Host	404.150	409.220	5.070	Don't see that happening. But maybe he had a very steady hand by handling that box.
Host_verbal	Host	412.240	416.510	4.270	
Host_verbal	Host	412.240	416.510	4.270	Plastic cup full of baked beans.
Host_verbal	Host	427.830	435.560	7.730	
Host_verbal	Host	427.830	435.560	7.730	You liar.
Host_General face	Host	56.345	67.200	10.855	smile
Host_General face	Host	91.600	97.540	5.940	smile
Host_General face	Host	106.360	108.720	2.360	other
Host_General face	Host	112.480	114.950	2.470	smile
Host_General face	Host	119.800	122.420	2.620	neutral
Host_General face	Host	128.420	135.110	6.690	neutral
Host_General face	Host	168.880	174.873	5.993	smile
Host_General face	Host	185.780	191.040	5.260	neutral
Host_General face	Host	194.950	199.020	4.070	smile
Host_General face	Host	201.950	216.950	15.000	smile
Host_General face	Host	229.130	232.960	3.830	smile
Host_General face	Host	244.300	248.570	4.270	laughter
Host_General face	Host	259.650	261.540	1.890	laughter
Host_General face	Host	308.459	315.250	6.791	neutral
Host_General face	Host	329.670	339.640	9.970	neutral
Host_General face	Host	346.460	352.950	6.490	other
Host_General face	Host	367.260	379.170	11.910	scowl
Host_General face	Host	381.870	403.760	21.890	neutral
Host_General face	Host	391.029	403.760	12.731	None
Host_General face	Host	406.080	409.770	3.690	neutral
Host_General face	Host	414.120	419.683	5.563	smile
Host_General face	Host	420.794	435.680	14.886	smile
Audience	Audience	56.700	58.377	1.677	Laughing
Audience	Audience	63.610	65.553	1.943	Laughing
Audience	Audience	68.760	72.530	3.770	Clap. + Laughing
Audience	Audience	72.530	81.057	8.527	Clap. + Cheering
Audience	Audience	85.340	87.697	2.357	Laughing
Audience	Audience	88.770	93.169	4.399	Laughing
Audience	Audience	94.800	97.257	2.457	Laughing
Audience	Audience	101.610	105.249	3.639	Laughing
Audience	Audience	107.930	109.150	1.220	Laughing
Audience	Audience	113.850	116.665	2.815	Laughing
Audience	Audience	120.010	120.700	0.690	Laughing
Audience	Audience	121.670	128.670	7.000	Laughing
Audience	Audience	130.770	131.971	1.201	Laughing
Audience	Audience	136.970	140.689	3.719	Clapping
Audience	Audience	168.620	172.381	3.761	Laughing
Audience	Audience	175.000	184.656	9.656	Laughing
Audience	Audience	184.980	187.140	2.160	Laughing
Audience	Audience	190.740	192.669	1.929	Laughing
Audience	Audience	195.253	198.261	3.008	Laughing
Audience	Audience	199.670	201.780	2.110	Laughing
Audience	Audience	205.050	210.901	5.851	Laughing
Audience	Audience	213.400	218.227	4.827	Laughing
Audience	Audience	218.230	222.211	3.981	Clap. + Laughing
Audience	Audience	235.590	240.115	4.525	Laughing
Audience	Audience	241.690	242.931	1.241	Laughing
Audience	Audience	244.480	251.227	6.747	Clap. + Laughing
Audience	Audience	258.690	260.760	2.070	Laughing
